target_address,target_exgraph_node_id,full_asof__kmeans,full_asof__gmm,full_asof__hdbscan,trajectory__kmeans,trajectory__gmm,network__kmeans
0xf0c18d9cf611e4d4e7a564da1a1790eb4c2f5d96,318810,2,4,3,3,0,-1
0xf0c515c1ff93152c25d5db2800835c5a2c44e93c,321727,0,6,-1,2,2,3
0xf0c675c072e0e6a3ccee63729407ffd85f188320,1479760,4,0,2,2,2,2
0xf0ccf93438aebc3065cef29e013fc5f4835c4780,7329,9,2,-1,4,4,-1
0xf0cf5171f1ab7b0084061f79c7626d426e2a9e32,19302,8,9,1,1,1,0
0xf0d107c2eb730a25a04717610692a321293f0ba3,320791,7,8,-1,2,1,2
0xf0d4b158e55be08dde44048240fd3dccaaf906b1,1277682,6,2,-1,0,3,-1
0xf0d8809034c0fa5d98186720fa2bb097ba395da3,27254,8,1,-1,2,2,1
0xf0e1617e5dd31a6737b86d3a978e2968f65c4487,216024,8,9,1,1,1,0
0xf0e751bfb4e1e3157a0789411357409dc8185bde,103299,6,2,-1,2,3,-1
0xf0e945e721e8d5ffaa23824bd75864f7c101204d,45818,3,2,-1,0,3,-1
0xf0eca30a6f07f3fae627c34d6588cbc43cfbbb7a,327016,9,5,6,0,4,-1
0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,118550,1,9,0,1,1,3
0xf0f3517c807afd36e85e0467d56416de60b17bb1,1361316,2,4,4,3,0,-1
0xf0f58b9ded96706fa8f2619c1a54bc043cee0e11,321547,3,2,-1,0,3,-1
0xf0f7c12ef5b1d6845d16d970fe27cac1dde1cc91,403579,2,4,4,3,0,-1
0xf0f980d22d403806adfb59e28959a3e4e67c7ed8,325758,8,1,-1,1,2,0
0xf0f9c8dddebee017ba6e4fe8112899eb096f2857,1479089,3,5,-1,0,3,-1
0xf0fc645b8655340055109ba7236a352abd45d853,144007,7,2,-1,2,1,-1
0xf0fd037511e95b090afafd8b414d6584ddf3effb,39983,2,4,4,3,0,-1
0xf1003e0a0dc0b0f47a82434b7559280100ca1fa1,170937,7,8,1,2,2,2
0xf1012fe6322b6a391da6d400f0d537007f710d82,182363,4,2,7,2,2,-1
0xf104a6f356e0de39cdb3a799ac6006dc0be24540,842549,3,0,2,0,2,2
0xf105f34ccacf8d552bd7a075866d24796b453458,1292859,2,3,9,3,0,-1
0xf108a047f721c36369dcba5137752bab96c532fb,417410,7,2,-1,2,1,-1
0xf10d53437ea2838ef6f25efe8bb329806b9c3faf,132769,3,5,7,0,2,-1
0xf10e262e814e1f58b2f3f6b12e05f56b7d002a09,225540,2,3,-1,3,0,2
0xf11a47eae4207eca111d451e24b762aefcb1bc18,207929,3,5,7,0,3,-1
0xf11bd77224e3c68f5e9a0da143a0f6bf61d915a7,192422,5,7,1,1,1,0
0xf121b82d90cc94874526ac99fa4752ef460b21aa,132754,3,2,-1,0,3,-1
0xf1225ba9bc00c36277930eebe651afaa3232b74d,240268,3,5,-1,0,3,-1
0xf128525480f892371d446eafffcc612f6a4c85c7,715642,3,5,-1,2,2,-1
0xf1299fad31bfbaf693282f8c85fd8a02f237230d,172153,7,1,2,2,3,2
0xf12b78e60491e5798217d7898fce25ab8ef235aa,274285,3,5,7,0,3,-1
0xf12b95b4106e2cf2c0134681cb1bd27bf60719e5,33809,1,1,2,1,1,4
0xf131772381360e6a36581ed162523e339f6e1d67,72681,8,9,2,1,1,0
0xf132823e7d923a98a1191510cf6d02df53e46fb4,64902,7,2,7,2,2,-1
0xf134c8f76214c500dcdc9188a21bd405cdaaf4c8,64099,6,2,7,0,3,-1
0xf13a457f83ddf6fac94fb988f895122dd539d454,825859,3,2,-1,0,3,-1
0xf1510889965b8ac0cb33e0daad96e118dea8a201,319712,1,1,2,2,2,4
0xf1526b8a11df5b3a15e2a63e0c081eb8ed481343,785938,4,0,2,2,3,2
0xf153a88e3aa77c18b24bff2c84c8e6ff5bcc88fb,199327,8,6,1,2,3,4
0xf15cd26feba3e97cb4b60f555b79b7e233eb0a05,148243,8,8,2,1,1,4
0xf15ff68671e56d9f47040e356e56c0364e0ca354,20352,2,4,4,3,0,-1
0xf162e1d5ab0671e9739c5a6c3d2cc850c9a34bcc,14301,1,6,-1,2,3,4
0xf163442ecea45fab281d7c689a68dc8aa44445b9,261503,8,9,2,1,1,4
0xf1637adedeb89559c70481c3cb4f74ebac80d829,15081,5,7,2,1,1,1
0xf170b7bf8534f669a5267ec109f7e6c45b000e30,735008,4,2,-1,2,2,-1
0xf17429f1870701969883aa070c2c2d1b60498df1,179512,1,1,2,2,2,4
0xf1749bdf6778d3ff38bd69c08452a3a3e0034fcd,407445,5,7,-1,1,1,1
0xf1796a8982d1baccfa290511085088e8cab626bf,61457,4,2,-1,2,3,-1
0xf1797140cf6c96f5f436d833c0f3605f68a1bf48,228465,4,2,-1,2,2,-1
0xf17d0c0076708f8fd4dbe98329f832ff825aa115,53675,4,2,7,0,3,-1
0xf1807602067392c095ac189413491077361696be,177737,3,2,7,0,2,-1
0xf182a6e2ec3db92523852311bd492442b9f73322,318024,1,0,-1,1,3,2
0xf188361f29bef6015f0549925f59b6c1182f6760,948518,4,2,-1,2,3,-1
0xf18fe7e3e93f83e320a67489d3699a3829df4518,1285593,2,3,9,3,0,-1
0xf1907c8853fcf19e4ba2a79123a9ea1ada75d5c2,1045853,4,2,7,2,2,-1
0xf19150346166531862d0351715a6167f26a94296,146286,3,2,7,2,3,-1
0xf1926b5e71d9548dc1beeadbf379faf8e0028b69,1263672,2,3,10,3,0,-1
0xf1927e1482ee5b317602bfdb79b606f2dbe10bea,468111,7,8,-1,1,1,2
0xf192ef0bfefae91a5ba3317e8ec79024ce6837d1,108181,4,0,2,2,2,2
0xf193795d4574c4bc3f5d431ef4532df4b22ce4ed,1748081,2,3,9,3,0,-1
0xf19768df5e3049f5b116832397d64d26648967a0,836477,2,3,8,3,0,-1
0xf19a3eb92be971d3f314234913e0597815f3f958,319739,1,6,-1,0,2,3
0xf19a7e360f9053936ba7a3d914b1b1be1e197432,1358707,1,1,-1,2,2,3
0xf19ab0e65c902ffedcb95a76a93ca7bf789239ed,8986,5,9,1,1,1,1
0xf19b975ab5b1ab459ee989f1875c80fd24359b4e,12626,8,9,-1,1,1,3
0xf19c1b88a5149eeff04fa4438f45eead47397b1f,569493,3,2,7,2,2,-1
0xf19e6902bc5bf77b97ed5442ea4dcfea4cca7457,162872,8,9,-1,2,1,2
0xf1a131f0f2a8d54918d82fd4cc3e33ec5b66097b,111703,8,9,-1,1,1,0
0xf1a3d00de8c4c90e8b1b0c87281f768e9e11d968,325295,3,0,-1,0,3,2
0xf1a45fdd6623b50968434cfbbaaf34c26affb5ac,657905,3,5,-1,0,3,-1
0xf1a4d90add6c73e70ada4205ceb88bcdc250996c,281077,7,6,-1,2,2,4
0xf1a7921441da3e5763833ccddf56fa0b77daf149,1193411,3,5,7,0,3,-1
0xf1afe110bd41d04e338cc9fc787820bc9e02bd36,159021,2,0,-1,3,1,2
0xf1b03726ca6a7616f5c9414177031dfda371b86a,1257189,2,5,-1,1,1,-1
0xf1b0a9576d875e747e7f36d24f845578830a59be,1038246,8,8,2,1,1,4
0xf1b8231093ef97c47790b5ff47f426e1c622f657,1370560,4,2,-1,1,1,-1
0xf1b9ebdf8378c6ce3ee6f669c4ce1f61bc19a1e3,326767,9,5,-1,4,4,-1
0xf1bf1c0ac768a90c8a09162ab5d975255855b1c1,38588,8,8,2,1,3,4
0xf1c2843c4b2b40553263813e3a6014b305598ecd,101590,8,8,2,1,1,4
0xf1c5f2c5acc61ecb847967bd0af2ecf1081cad4e,801335,8,1,-1,1,3,1
0xf1c77f664a05ba2cb11b00a9583fec8b85a0d5c2,734962,1,6,2,2,3,4
0xf1c7f8c6a420948aa4b548bc459f3ee88720b92f,36377,7,1,-1,2,2,2
0xf1cad5d8fafb9a18fe8fb197a6a36c085182fba4,315969,7,1,2,2,2,4
0xf1cb54394b2ba83dc67a4a959dc55971fa9f0965,1151125,4,2,7,2,2,-1
0xf1d1a1266ab14c41839aad6b0d80e2eb275b0222,2468,7,9,1,1,1,-1
0xf1d2e07bd6109a19bc07e2020ffd31b583559c2c,753478,8,8,2,2,1,2
0xf1d83de0ead95747f4ac184b36659c0d538309c8,240998,8,9,-1,1,1,0
0xf1d9296a40e9c30cadade743710c68d1e523ea89,850970,4,0,-1,2,2,2
0xf1da93ad6fde672168286550d26d2840fe2b7dc2,225418,9,5,-1,4,4,-1
0xf1dbf521f6cc7c8edc61f24e0d85e1483814b2e1,63021,4,0,2,2,2,2
0xf1dfd3496eeb70e088527893a1515534effb7bba,1547497,3,5,7,0,3,-1
0xf1e11d5d201d21a3d975a82169f99a0e771d0d18,978535,3,2,-1,1,1,-1
0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,1500,5,7,-1,1,1,1
0xf1e566abdaff85298822d88cb8421d0bc3f46b17,807483,7,2,-1,2,2,-1
0xf1e82bcecd8a5770c0bb3731a76ac0199f912ca6,103492,8,8,2,1,1,0
0xf1e96206a1ce0877f06325a845a778b8eadb3f86,106424,8,7,-1,1,1,4
0xf1f29395adf6dd3f4d52e69f269bbfc72422e921,1716353,3,0,-1,0,2,2
0xf1fd21a2aebe21b7d0f26e2c4e6893fb4d4f2f72,180336,7,8,2,1,1,2
0xf1fde04aa1802a8444c6572c377aff69dd14edf7,854204,3,2,-1,3,4,-1
0xf2011798e8de997bfef9b47d1e4514d3623d3196,383308,3,2,-1,2,2,-1
0xf20749dbec0426f0323b6e686629f3b517dd4799,477225,3,2,-1,0,3,-1
0xf2076d4bfd112cfee3c6b17d6ba5670e8408dd73,861412,4,2,7,2,2,-1
0xf207a9d714bd9630283d6f71a4dcc1478e8d9eb3,1241459,2,4,3,3,0,-1
0xf207e69a7cc3b4a00fec3039891a77b3df8c3577,50605,5,7,2,1,1,0
0xf209c2c090a5a065ae7fc175930b087d54fb1362,150668,3,5,7,0,3,-1
0xf20a7f268cc972301bf10030131b2858667df19a,509043,2,3,-1,3,0,-1
0xf20c5108317b5080bd68baafbba8e1ee18f3d887,235000,4,2,7,2,2,-1
0xf20c6a47a425a1cceb142dcc13aa69389e838936,222982,3,5,7,0,3,-1
0xf21041305240ea7c312c6691a73fb34213232123,633879,7,2,-1,2,2,-1
0xf214386058d1e1ae3e1d0dfd10c5b03c6691670e,210515,8,8,2,1,1,0
0xf214620443981a3606e9a26636a3dc241424760b,142288,0,6,-1,3,1,-1
0xf21c65ee25cad339f5ae07935af2ee2f46747e14,322048,3,0,-1,0,3,4
0xf227d9c40b4c538e9ed8f0c9149d8465f6e3ef01,1315450,2,3,2,3,0,2
0xf22b3e9fdfac016fa197c2326c84657ba4f78f78,20239,5,7,1,1,1,0
0xf22d0734ca16e5571c125659ac6f736999c29f3a,382105,2,3,9,3,0,-1
0xf22d76052e282c5296cf03932b1e63e49fbaf28d,70111,8,9,2,1,1,4
0xf235cd60bd5195239b8f5ed11c1442745b1be2bc,380845,6,2,7,2,3,-1
0xf23954fdd260b63eb5bbacc4b4272c3dadac9d21,61806,5,9,-1,2,1,0
0xf23a873b5bc29d9269ad4a50f093477f4599c007,164045,8,8,-1,1,1,2
0xf23fefb0ae2b8ef13d2c8620c9c064002ccfef16,81499,5,9,-1,1,1,0
0xf24386bc867b3da017ca0816b8979dba4dbabc6a,338080,3,5,-1,0,3,-1
0xf2439241881964006369c0e2377d45f3740f48a0,1549672,5,7,1,1,1,1
0xf248a71dc0b1bbd4ffb6093207c78a9eecd1c2ca,162321,5,9,-1,1,1,1
0xf2533451d5eb634024250b30529a2d51d396af64,321675,3,2,-1,0,3,-1
0xf25738f44135b1914408dfe5fd7aea637e2406aa,321458,8,9,-1,1,1,1
0xf2587938c3e0ee9ee35b92db77ec674d7440de3f,91316,1,1,2,2,2,4
0xf25a1d297144fd6d6cabc42e807e8a63d066c1a6,370903,3,0,-1,0,3,4
0xf25a88893891c2b998d1a04cc95210951a022d69,24622,4,0,2,2,2,2
0xf25ad24b791e37e83f4dadfe212e0e9bb45a1f8b,13150,5,7,-1,1,1,1
0xf25b7b702e5ae74890d5364dc23702bf4e5cfaf3,324148,9,5,-1,0,4,-1
0xf2683844e861a31920c6581121bbac1da6e9d349,1283808,2,3,10,3,0,-1
0xf26e9fb37f8bb7269c911766b293006ee18ac7e8,147507,0,6,1,2,2,-1
0xf26f69c460b90f2ef4ba4d08407872a4610ae00e,393706,0,6,-1,0,3,-1
0xf271325efc8fa24fe818c7817d49b2b9c45ea444,431850,4,0,2,2,3,2
0xf273d25e15903e48edd6bb9ca30150b0aebf1f2e,207777,9,5,-1,4,4,-1
0xf27e59f5755fb55702dc2a3bc535dc4f9c9ded0a,182316,6,5,-1,0,3,-1
0xf28262696d4eb01195b8a2430311cf55ebc36614,320483,4,5,7,0,3,-1
0xf2844dd1f847eb4e5f087acb7a0b61f1fe70d4bd,320048,1,0,-1,2,1,4
0xf287b21196a94908ac0cad9db671b731489bceb9,1292698,2,4,3,3,0,-1
0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00,8267,8,9,-1,1,1,2
0xf29d4d7b3270beb3c54ee703fe2d9d17bf806c81,92299,8,9,2,1,1,2
0xf2a093e76a1ebced258ab21b6222696e2eca7e04,374146,4,2,7,2,3,-1
0xf2a133a03d01f3009d088d4377da511af0ba9806,318724,3,6,-1,0,3,4
0xf2a181a78c60cabb5466af35f58a07b76f6cf70b,97324,8,9,2,1,1,0
0xf2a8386e22a425c2612861ec066e70902f065bb3,184988,6,5,-1,0,3,-1
0xf2a841f4025159e5a845de3172384a7bca00ddde,222213,1,6,2,2,3,4
0xf2a9a3f59b5327be4feac80e6668e53bac3bb7f9,39555,7,6,-1,1,1,-1
0xf2ad341c86cb9ee14ef64cb880fef2c0026228b1,318282,3,0,-1,2,2,2
0xf2adc5447d48a456079ec2cdc13e25b0b43d5e04,184513,4,0,2,2,2,2
0xf2aeb2e49ca3bd2ff618b9f19688b07d3c1928a0,826261,1,1,2,2,2,0
0xf2b4a725e943b54cdabada2c9ae2727874a49eaa,1333223,3,5,-1,0,3,-1
0xf2baa2073eb963a3c1c774c711fa2428aedaec16,87206,3,5,7,0,3,-1
0xf2c06e409b655b9e75ae452fa55559a1fee93fb6,733893,2,4,3,3,0,-1
0xf2c268b60aa5462c433df05645b289422b85ddec,1280579,9,5,5,4,4,-1
0xf2c4c6fbd9aa89e72f33c16e865a1254f22c9afa,451297,4,2,7,2,3,-1
0xf2cb05b0ae3923c3b6ac786542ddc3722eef8c6d,960306,8,9,2,1,1,0
0xf2cf1ce0e48d0f4c063451c7532a0bcc03905269,141455,7,2,7,1,1,-1
0xf2d4c61b8633c96e879e5aeee795ed5ee2af734a,683034,4,6,1,2,2,-1
0xf2d6faf9fa2b413105be6b4d6806d85e9d22d151,1377508,4,2,-1,2,2,-1
0xf2d7eb5c436b667922209c61ea8cd8310e36eec0,86160,4,0,2,2,2,2
0xf2da5de4c96e0b8cf2187236542754a651a8bca7,154425,8,9,-1,1,1,4
0xf2db452290795943c07f5d9b3551b628dbfbead2,1104615,2,3,10,3,0,-1
0xf2dd4c3d29c84963bf54355d37e5af5a990aad3a,288291,2,4,4,3,0,-1
0xf2e03bb3bae583d72d750b3ef443372f92cf2c24,256256,7,2,-1,2,3,-1
0xf2e380cdfce6185bdb27ff97e8f563e394fa2878,763355,3,5,-1,0,3,-1
0xf2e7c729478914c96b307383aeca0615fbc8ad74,1329730,2,3,9,3,0,-1
0xf2e7ce54083756627f86cb7b691489fafa78476f,60793,8,9,-1,1,1,-1
0xf2e8f75eaa752f7c64f1f8a9a5a77517243db990,758446,7,9,-1,1,1,-1
0xf2f2d9bca6bace73a4a1e94488529aa4e7ffe5b2,963688,3,5,7,0,3,-1
0xf2fc60b88137a9f22bbb5ed0b9310401ade39479,22416,8,9,2,1,1,4
0xf2fdb6b791a7e9115ac94a60d4ae0177ec81f658,319707,4,0,2,0,2,2
0xf3069300b1834da769ad6f31d04c4cc52c7848b5,352465,7,1,2,2,2,2
0xf30a786ab23c1aae7468b24e9d7f66d9ad7948f9,320817,2,3,10,3,0,-1
0xf30d0bb61ee1494fb626faede1e7569bb68b3924,47760,1,6,2,0,3,4
0xf30e19fbc8966d21ec74b7d9863591ed9831c906,707236,3,5,6,0,3,-1
0xf311b7b3751618d2762ac3ef62e8be61662c2ffa,184249,1,1,2,2,2,4
0xf3120515a489700a53a6f56178b153c61caec1df,55983,4,5,7,0,3,-1
0xf31288b4b62f8f1580adc4420285c3d62c61e5bf,621065,8,9,2,1,1,4
0xf31550bdcbfc9f3bb089363caf93db0512be5d86,1184416,7,1,2,2,2,2
0xf316a8cc1dcdf40b4279ababbac69265a6a27582,316353,2,3,9,3,0,-1
0xf318db2199fcb88402381d8640e24dcc9966fe95,69727,0,6,-1,0,3,3
0xf31a3262294676803956846c87b0350322f945ca,978055,3,5,7,0,3,-1
0xf31f591b3dcd383047d7045de96a200a09e4dde1,327764,7,2,-1,1,1,-1
0xf3213d38006c8290150cd2e3e85840da12e2586b,260580,8,1,2,2,2,0
0xf3241498083d80d339ff6b815404f802c59a0e67,898350,4,2,-1,2,2,-1
0xf327d484d393c8b2ee1bb95d4dd5528c5a107f64,27857,4,2,-1,2,2,-1
0xf3288f036f16ebb968741901a7cf3d8eaa60b792,73095,8,8,2,1,1,2
0xf32c74ca26465dce91df6eed7021d6dc110e3ba5,235777,7,8,2,2,1,2
0xf330ef00d4f896dff76e28595b542e6548bc0bac,64003,3,5,7,0,3,-1
0xf336ae1975ee6bc5e4f3c6c3d3792cbc16f573dd,1766270,6,5,-1,0,3,-1
0xf33c3f45f1371eaa00ca6996be6aa398cdbcff9a,608924,3,0,2,0,3,2
0xf33e2eaf6fc70075da0712205f6385a5471c998b,172561,4,0,2,0,2,2
0xf34149c2d2fdd3955593f749755ea2a4f8e9ea41,294839,6,2,-1,2,2,-1
0xf342552795a6a3a0be6d58ad89d2ab8b231e9b1b,321999,3,5,-1,0,3,-1
0xf342b6e0542e3234a07a84d77def58bedd5e96fb,321734,3,5,7,0,3,-1
0xf3442dd014446b60d19cdcce0313160c3e515d41,22627,1,1,-1,2,3,3
0xf3478b7510827fd590fd8d629f68532356b44101,972231,2,3,9,3,0,-1
0xf348366c8df3210f021ab7b40b8015a55e90dda8,45757,4,2,-1,0,3,-1
0xf3486f2ac4eff4c5465a8c637c4a46e96cbb4427,1286195,1,6,-1,2,2,4
0xf34c56ed657ba1a8196356a6b23d9214a9cb8880,181268,2,5,-1,3,1,-1
0xf34d00ce3fcd8989a9d445fbba39fe752ed03550,1374280,3,2,-1,0,3,-1
0xf34d62360a222966d088ff08aede5b957bda61eb,317987,4,2,7,0,2,-1
0xf34fcd453c1f7768b0e3d98c6f6aaaa53a3f1acf,382802,3,5,-1,0,3,-1
0xf35215fa8d0eb3ecd56d5cfd6420e960b4db5636,192835,3,0,2,0,2,2
0xf354d776288eff3a9b860945c2066936fd5a79e1,164673,7,0,2,2,3,2
0xf357189c3c75d981ea2387d23f21975b3fe3cd62,793243,3,5,-1,0,2,-1
0xf358046a19b43488975ca403860cfdc849ece1a0,54974,4,0,2,2,2,2
0xf361c12f62bcaa20289bcef3d05a04680d47798f,268159,7,1,2,2,2,2
0xf361e5cd3bbb79597a8fc5c6b487f575326f2d1f,166152,7,2,7,2,2,-1
0xf36270c2124829fce84d9aa5d7a7c7a674f29ab1,259069,4,2,-1,2,2,-1
0xf363d487caee0e8d92a6670a755e534f0ff8f109,434118,3,0,2,0,2,2
0xf364fac1ba3d9cdeb15f1dd7ea3003330e489b3e,384816,3,2,-1,0,2,-1
0xf36b934e535c94417604d1a606796b0dd5a33603,533758,6,5,-1,0,3,-1
0xf36f664ebfb15ceaf63afc1e34465407169c6a96,7561,3,2,-1,2,2,-1
0xf36fb04f903cf11a0ed12bc17970eb42ec931c45,805011,7,1,2,2,3,2
0xf371875a0045b1fd61c4b1166066dcdd3bde1bb6,7053,5,7,-1,1,1,1
0xf37259735d25dd4e4fd27a79950ef78f1f1f1a8e,124528,7,1,2,2,2,2
0xf373a10d21cc4a9f84421c69ec2d9528b6162012,43588,8,6,-1,1,1,0
0xf3772ac6a4a92d74d2e20512bdf36c56fe82a445,305001,5,7,2,1,1,1
0xf38c60143b655a5d7b68b49c189da7cb2b0604a1,87569,7,2,-1,1,1,-1
0xf394b6bb619729685e9c5e1d0ab27b6546ca591a,12945,0,6,-1,0,3,2
0xf395432461504974595351e192b6268aebc59386,74852,8,9,-1,1,1,4
0xf3975e2e8f442de0ec71da6579a0206778bb3f8e,133860,7,0,2,2,3,2
0xf39bc4e5dd4c12f11717f099818997686b01498b,1274035,1,0,-1,2,2,4
0xf39e356b26630115dd171f1d41640c45cec9ab21,33444,8,8,2,1,3,2
0xf3a0be8a4a081b6bdb2e59b890447804879a61d8,453999,2,4,4,3,0,-1
0xf3a67132d044d72b1ea3c1e023d7e0cf555a8d31,319804,2,0,-1,3,4,2
0xf3b083ee79ba7474e6679569fa621a612413fa3d,48644,4,2,-1,0,2,-1
0xf3b0edaa8585332b550b4cd32d9fc3bd7c682bb1,63401,3,5,7,0,2,-1
0xf3b6fe2522b5da2efc556c93e730f7aa0199e7d8,90110,4,0,-1,2,2,2
0xf3b9640c32590bfb94b848f9dc5a84127f91fe33,222286,7,1,2,2,2,2
0xf3bcd5f07f3b1cfda40c20b2836f4abe3c0d11aa,1282358,0,6,-1,2,2,-1
0xf3bd9ee55643a90ef1c5042c739362e8d5362ab4,455224,3,2,7,0,3,-1
0xf3bec78756f87accff2b763dd731f7a67b05b476,1360251,2,4,4,3,0,-1
0xf3c0edadfa3ac630471530aaf04b059717fe7871,50376,4,2,-1,2,2,-1
0xf3ca6eff1d1dee751c37dbf4047e35a9081868b9,39809,1,6,-1,2,2,4
0xf3d0cb1b3db63a5f98a0ecb05d0d9f263058b7cb,52403,5,7,2,1,1,0
0xf3d37cdae31be050e9711343c4020223d7f8dd77,37561,7,1,2,2,2,4
0xf3d42cceeaedd6c5ef2eef0e64aaa335d07faa59,30575,8,9,1,2,1,4
0xf3d6912f569d195c4590c432975b538c147c1a9b,12044,4,2,-1,2,2,-1
0xf3d757e580c86b9f9ae392c1817e69bdd1afc0fb,768451,2,4,4,3,0,-1
0xf3d7c321006341036cf1cffbe2422e9e08b1ba77,476356,2,5,8,3,1,-1
0xf3d7f04be645adbdde46b54f3f760cdf8f7416a5,260009,7,2,7,2,2,-1
0xf3dabff553f13cf2181866ef39eeae8709b0c6c7,133826,6,2,-1,2,3,-1
0xf3dc1836a39dba28c0518b12934b37cce3b5be2d,126705,4,2,7,2,2,-1
0xf3dce87ca37d73f839a16200710e14ac815b80e2,1299683,1,0,2,2,2,4
0xf3e17e935a691ee290f724dc8645db20dee82ca5,248515,3,5,-1,0,3,-1
0xf3e1f9230ef6bb5646dc04879e67a3005cb69b37,71929,8,9,2,1,1,0
0xf3e4a77ac50b17630c418f109993a510d7089fba,18466,3,5,-1,0,3,-1
0xf3efdd120e0173238d97e9762eb0f819d9bc8e1b,109392,1,6,-1,2,3,4
0xf3f169bbdcc03c73cc007c3a12b2976f7bd9fdb2,670718,2,3,8,3,0,-1
0xf3f223304999dc082bcccf3022e89262c5881dbe,1496161,9,5,6,0,4,-1
0xf3f39a5d1f439d0a1a5bdc520177345fa0f331da,1311089,7,2,-1,2,2,-1
0xf3f437849cea0e6f0f55b4002f1102f181830049,15158,8,8,2,1,3,4
0xf3f5fe181d44e61263cd9ee343bc1191cf895cc9,214841,9,5,5,4,4,-1
0xf3f92f27405d4f1947900031404bb6e0314615d9,1125393,6,5,7,0,3,-1
0xf3fbb2c0a711529ef9b81fe59a5ef5b8f1e0eb27,8223,5,7,1,1,1,1
0xf3fd84221fb1a9a2a8e42f22fa21cfa13074a1c6,115347,5,7,-1,1,1,1
0xf3fdf29faaaf700a06ee5e45238b8ee8742a5dc2,1286943,3,5,7,0,3,-1
0xf408a40e46a3953684985fa46a625ba1b5573a9b,37840,8,9,-1,1,1,0
0xf409188b865d08d70ca4720b62ffdfee501ce951,436353,7,2,7,2,2,-1
0xf40a4efdfee5c38df12d3deaaa0bf5560c979ab5,49571,3,2,7,2,2,-1
0xf40c777bc7bd3f5b104416c6c0e759d17e1711b8,111924,8,9,2,1,1,4
0xf40fd88ac59a206d009a07f8c09828a01e2acc0d,123955,8,8,2,1,1,4
0xf410a80f53cae2b938a402583a48206aea9fa490,204367,7,8,2,2,2,2
0xf413a0451d0479c0f0c1bb469bba2d94e6cf79be,279025,5,7,-1,1,1,0
0xf4140f2721f5fd76ea2a3b6864ab49e0fba1f7d0,9892,1,1,-1,2,1,0
0xf414bae5756648d4ed884977bcda87de0c8da250,18884,4,2,7,2,2,-1
0xf417d3b939d03b2ecbac76184cd966e6be59f5ac,36231,7,8,2,2,2,4
0xf41a3bb52d1e88d253079e2dc7092935730f2bf6,224638,8,9,2,1,1,2
0xf424f2323889afcc4d4c0eca1110e2137e8920ae,592383,7,1,2,2,2,2
0xf425d630dab8e657ca75c917873c58ce049aba19,165715,4,0,-1,2,3,2
0xf425dfde2b29366c49670f6475cf77b588c32fce,318306,1,0,-1,1,1,4
0xf4298ed37e4d330c90c2d9976dd1100383466fa4,356378,7,1,2,2,2,2
0xf42a1d2f028ad5ce5bf1ec13bb0eec2d7c624a8e,1315926,9,5,-1,4,4,-1
0xf42bc1a36780275b0b410063546235b8b9b66321,69378,8,9,2,1,1,4
0xf42d8bd42e65d87786ffa27b04cbffb239ada19b,1046200,6,5,7,0,3,-1
0xf431e185e49de06db19f0a958d2efc8e290cb453,682425,2,3,-1,3,0,-1
0xf4342eee28036a4f2d66fb1bc7024b4027b05cb9,501701,3,2,-1,0,3,-1
0xf43688bcd0d08d23873dccb4ae39fff6cf409d3a,451073,4,2,-1,2,2,-1
0xf43e935712a41f91f39dfa79b98973ced5b359ab,813436,2,5,-1,3,4,-1
0xf43eea33b916ab912f3e32685b041da24c550f68,689106,2,4,4,3,0,-1
0xf4409f550db42142b5f036f80eb38059acfac0a9,902454,3,0,-1,0,3,2
0xf44c3b034c7049742f2c4da209334a2026e56223,320412,6,5,-1,0,3,-1
0xf454d3c958e493e6edb24fbc30a032b274d9f2d8,318338,1,6,0,0,3,3
0xf458cbd025443fc97a6ab9c8c4a451699f5a6cde,718294,8,8,2,1,1,4
0xf459da9dc52cd070b0351aa65e0d02d051ecba8a,254342,4,2,7,2,2,-1
0xf45be93891720f8f4b65ea905b1f8f3d6f0f69b9,71085,9,5,-1,4,4,-1
0xf45dbb30f3b9acee26970a15649125154b84874a,870977,3,5,-1,0,3,-1
0xf461e4f11619117713a68b2488a3793fbbe6f6d1,1177435,3,5,-1,0,2,-1
0xf46a4e510bbb63bd0a9805a0f2257a09215ce95e,15022,3,2,7,0,3,-1
0xf46c246c69f547bc3b864648bf13324c355e519b,68181,8,9,2,1,1,0
0xf4701efb00c0299248d589e790b93a43edb59980,1271129,9,5,-1,0,4,-1
0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,6794,8,8,-1,1,1,4
0xf478ae81fd40d3ae97af30cd4fcf12e3a8f678da,614111,3,5,-1,0,3,-1
0xf47a15a3cad93f1084eacb8404fed2ab83532118,67828,7,8,2,2,1,2
0xf47f79fea0af86b7041f4730c372863ab8e2a6e9,778102,7,8,2,2,1,2
0xf483b56b59f554fc41eeaa7d48065edfef7601e3,1308395,1,0,-1,0,2,4
0xf4864ee9db410e834f89ab04845ed2a189f3108b,522026,7,1,-1,1,3,2
0xf48a2cff6cb4ec977f17720299042272475f1da2,458821,6,2,7,0,3,-1
0xf493b10072a43fb4ddf736c77347338acc3a0f16,316562,4,0,-1,2,2,2
0xf496c11f18f25c72b0df389d9f254be697bcbccd,536495,6,2,7,0,3,-1
